學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,日間/進修,學制班別,當學年度總量內核定新生招生名額(A),當學年度新生保留入學資格人數(B),當學年度總量內新生招生核定名額之實際註冊人數(C),當學年度各學系境外(新生)學生實際註冊人數 (E),當學年度新生註冊率(%)D=〔(C+E)/(A-B+E)〕＊100％,當學年度系所招生特色說明,當學年度招生特色說明資訊網
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,02311086,法國語文學系,日間,學士班(含四技),116,0,114,2,98.31,順應全球化外語人才的需求，本系課程內容能訓練學生基礎語言能力（聽、說、讀、寫、譯）。透過法國文化、文學、藝術及其它實用課程，開拓學生跨領域視野，並積極培育具有法國語文專業、人文素養、國際視野之複合型、多專長人才，以利全球化就業市場之競爭。本系大學部兩大特色為小班制教學及大三出國計畫，皆能使同學能更有效率學習到正確的法文知識並於實際溝通中演練課堂所學。本系更有多位外籍教師，以豐富的法語教學經驗，透過各種生動活潑的方式讓學生從生活中學習法語。為確保學生法語能力可立即與工作所需無縫接軌，特訂定法語檢定畢業門檻，讓學生畢業時即具備良好之法語溝通能力。系上也經常舉辦法國文化活動、邀請系友及專家來校演講，使學生更了解法式生活，並對未來生涯規畫更有想法。為照顧弱勢學生，本系也提供系友獎學金幫助學生；為廣納法文人才幼苗，本系外加提供給原住民學生繁星推薦、個人申請各一名額，讓學生進入本系的方式更加多元。,http://www.tffx.tku.edu.tw/french/
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,02311088,英文學系,日間,學士班(含四技),150,0,147,6,98.08,本系提供學士班、碩士班及博士班課程，致力於培育學生英美語言及文學能力，為國內、外機構培育專業且具國際觀之全方位英美語文專才。系所特色如下：  一、大三出國留學：本系與美國賓洲印第安那州立大學、美國維諾納州立大學以及澳洲昆士蘭科技大學交流合作，並與維諾納州立大學簽訂英語教學碩士班雙學位授與辦法，以增加教學、研究與學生的交流。  二、姊妹校交流：本系積極與姊妹校交流，以增進同學們的語言能力、專業素養，訓練其獨立人格、積極進取心與自信心，更拓展國際視野、多元文化能力及未來競爭優勢。  三、國際教學互動：與日本早稻田大學、立命館大學及韓國高麗大學、延世大學實施國際視訊跨文化溝通課程。  四、貼身照顧：重視學生輔導，提供課業、生活和未來職涯規劃等全面建議與協助；設置多項獎學金、工讀助學金和境外生獎學金。  五、多元英語活動：每學期舉辦不同的英語競賽活動，提升學生學習興趣。,https://www.tflx.tku.edu.tw/english/
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,02311088,英文學系全英語學士班,日間,學士班(含四技),50,0,46,13,93.65,本系提供學士班、碩士班及博士班課程，致力於培育學生英美語言及文學能力，為國內、外機構培育專業且具國際觀之全方位英美語文專才。系所特色如下：  一、全住宿學院：本班採住宿學院模式，大一、大二必須住校，致力於全人教育及品格發展。  二、全英語授課：增進學生英語表達與溝通能力，培育專業且具國際觀之全方位英美語文專才。  三、全大三出國：學生需自費至本校指定姊妹校留學一年，拓展國際視野、多元文化能力及未來競爭優勢。  四、貼身照顧：重視學生輔導，提供課業、生活和未來職涯規劃等全面建議與協助；設置多項獎學金、工讀助學金和境外生獎學金。  五、多元英語活動：每學期舉辦不同的英語競賽活動，提升學生學習興趣。,https://www.tflx.tku.edu.tw/english/
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,02322090,中國文學學系,日間,學士班(含四技),120,0,117,4,97.58,中國⽂學學系結合傳統嚴謹之學術訓練與應⽤編採寫作之⻑，規劃必修課程⽅⾯：以專業基礎之辭章、義  理、考據之學與精讀專業進階課程，兩者相輔相成，厚植⽂化涵養；選修課程⽅⾯：以學程理念分為「創  作編採」、「語⽂教學」與「學術研究」三⼤學群，每⼀學群搭配實作或實習課程，務求學以致⽤。  本系設有：「中國⼥性⽂學研究室」、「⽂獻學研究室」、「⽥野調查研究室」、「兒童⽂學研究室」、  「圖像漫畫研究室」、「編採與出版研究室」、「儒學研究室」、「古典詩詞研究室」⼋間專業研究室，  以及指導創作之「寫作諮詢室」。本系結合⽂學院⽂化創意產業課程，定期出版學習成果，以宏觀學術視  野，溫厚學術關懷，彰顯中國⽂學之⽂化價值與實⽤功能。,http://www.tacx.tku.edu.tw/
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,03111075,產業經濟學系,日間,學士班(含四技),100,0,99,2,99.02,1.本系是國內唯一具備產業經濟各學制課程的系所，包括大學部、碩士班及博士班。   2.課程主要以產業經濟、總體財金、企業管理和健康與環境，四大領域架構而成。   3.訓練學生擁有專精的產業經濟專業知識，提供學生選擇進一步深造或就業之良好基礎，激發學生就業與研究之熱忱與能力，使其成為一流的就職者或研究人員。,http://www.ie.tku.edu.tw/
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,03111076,經濟學系,日間,學士班(含四技),150,0,146,3,97.39,經濟學為商管專業的重要基礎。經濟學專業訓練學生具有系統性的邏輯推論與獨立分析問題的能力。課程內容強調理論與實務的相互印證，使本系畢業生無論在就業或繼續升學深造，都具有多元競爭優勢。就業的職域為所有商管金融相關行業及多種公職；升學深造則有寬廣的選擇空間，可進入經濟學或其他商管專業繼續深造。另外，本系還有以下幾個特色：1.預研生制度。2.財經法律學程。3.海外專業知能服務學習。4.境外生。本系目前大學及碩士學位境外生超過40名，是最受境外生歡迎的系所之一。,http://www.econ.tku.edu.tw/
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,03121074,全球政治經濟學系全英語學士班,日間,學士班(含四技),48,0,47,5,98.11,一、強調基礎課程：藉由基礎課程訓練培養紮實的學理根基，提供學生最大選課自由。二、強調外語訓練：採全英語授課，大三須出國至本校指定姐妹校留學一年，接受英語文的實地操練，使學生熟悉國外上課環境，英文能力相對比其他學校相關科系優秀。三、強調全人的品格與道德教育：強調全人教育，採住宿書院設計，大一及大二學生均須住校，不僅能讓同學與教授更為接近，亦可培養成熟的思想與健全的品格。四、具備全球化視野：從在地關懷出發，培育具備全球視野之人才，在課程設計上學習安排活動融合大三出國的實際體驗，真實地開展同學的視野。自103學年度起，本系推動「淡江大學全球服務實習計畫（GSIP）」，於每年寒暑假期間，薦送學生赴境外非政府組織（NGOs）、企業實習。五、未來發展：政治經濟決策規劃人才、國際貿易事務人員、各級民意機構從事策略分析、於產業研究和發展部門從事市場調查與專業政經議題趨勢分析、強調外語能力之相關產業。,http://www.gpe.tku.edu.tw
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,03122059,外交與國際關係學系全英語學士班,日間,學士班(含四技),45,0,44,27,98.61,外交與國際關係學系全英語學士班設立的目的在培養學生建立全球視野，並深入理解國際關係的基本理論與專業知識，擁有優良的英語能力，且能具備參與國際事務的能力，致力於參與全球民主、和平與繁榮的發展。本學系以「培養兼具理論、實務、與英語能力的國際關係專業人才」為使命，以「國際化」為發展策略，採用全英文教學並重視招收外籍學生，致力建構優質的跨文化學習環境，讓學生在國際化的環境下，與來自全世界各地的學生共同學習成長。,http://www.tidx.tku.edu.tw/
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,03211055,大眾傳播學系,日間,學士班(含四技),50,0,48,17,97.01,本系大學部以社會人文素養為基礎，培養兼具「說故事與文化行銷」及「跨媒體訊息處理」之專業傳播人才。為使學生具備「內容產製」與「文化行銷」之傳播核心競爭力，本系提供整合媒體、創意、行銷等概念之課程內涵，專業課程設計上，除「內容產製」與「文化行銷」兩領域外，再輔以「傳播核心基礎知識」領域，循序漸進使學生的訓練能涵蓋理論基礎與實務訓練。另外，本系注重「團隊合作」的培育，強調「從做中學」的精神，讓學生藉由「淡江電視台」、「淡江之聲廣播電台」、「淡江影像藝術工坊」、「淡江網路新聞報」四實習媒體，以及大四「畢業製作與展演」的實作課程，依個人興趣選擇不同修課之方向，探索並發揮自己的專業，並進而擴大學生對「影視製作、資訊採編、市場調查」等傳播專業的應用。,http://www.tamx.tku.edu.tw/
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,03214054,資訊傳播學系,日間,學士班(含四技),100,0,98,5,98.10,一、本系課程著重跨域學習精神，以因應新媒體傳播發展趨勢。透過「傳播行銷」、「美學設計」、「科技應用」三大領域課程之整合應用，並搭配實務經驗的學習，培育學生成為具有創意的新媒體行銷與設計之專業人才。畢業後可以從事新媒體創意產業(含互動科技行銷、廣告行銷、網站設計、遊戲設計、專案整合等)、互動科技與資訊網路服務業。   二、本系設置「創意數位媒體教學實習中心」提供創意數位媒體專案實習機會，使學生可融合理論知識應用於數位內容行銷企劃與創製之實例中。並鼓勵學生參加校內外文創設計類、數位內容創作、創意企劃等相關比賽。   三、應用本系教學特色及新媒體創製與行銷專長與在地文化進行交流與服務學習，由相關課程授課教師指導與帶領學習，以拓展資訊傳播專業知識應用及社會服務。   四、本系102學年度起與澳洲昆士蘭科技大學創意產業學院合作簽訂「大學部雙聯制學位」以拓展學生國際化視野。,http://www.ic.tku.edu.tw
